Customer_ID,BrandName,Timestamp,Digital_Channel,Touchpoint_Position,Is_Conversion,Attributed_Revenue,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,1,106.68,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,1,114.81,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,1,90.67,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,1,73.37,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,1,116.42,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,1,103.21,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,1,107.41,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,1,61.37,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Last Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,First Touch,0,0,
,,,Programmatic Display,Middle Touch,0,0,
,,,Email,Middle Touch,0,0,
,,,Email,Last Touch,0,0,
,,,Email,Last Touch,0,0,
,,,Email,Middle Touch,0,0,
,,,Email,Middle Touch,0,0,
,,,Email,Last Touch,1,90.06,
,,,Email,First Touch,0,0,
,,,Email,Middle Touch,0,0,
,,,Email,First Touch,0,0,
,,,Email,Last Touch,0,0,
,,,Email,Last Touch,0,0,
,,,Email,Middle Touch,0,0,
,,,Email,First Touch,0,0,
,,,Email,Middle Touch,0,0,
,,,Email,Middle Touch,0,0,
,,,Email,Last Touch,0,0,
,,,Email,Last Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Middle Touch,1,93.2,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Middle Touch,1,85.11,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Online Video,Last Touch,0,0,
,,,Online Video,Middle Touch,0,0,
,,,Online Video,First Touch,0,0,
,,,Affiliate,First Touch,0,0,
,,,Affiliate,First Touch,0,0,
,,,Affiliate,First Touch,0,0,
,,,Affiliate,Middle Touch,0,0,
,,,Affiliate,First Touch,0,0,
,,,Affiliate,Last Touch,0,0,
,,,Affiliate,Middle Touch,0,0,
,,,Affiliate,Middle Touch,0,0,
,,,Affiliate,Last Touch,0,0,
,,,Affiliate,First Touch,0,0,
,,,Affiliate,First Touch,0,0,
,,,Affiliate,First Touch,0,0,
,,,Affiliate,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,1,107.14,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,1,141.88,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,1,96.25,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,1,109.7,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,1,97.01,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,1,140.19,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,1,67.76,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,1,119.44,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,First Touch,0,0,
,,,Paid Search,Middle Touch,0,0,
,,,Paid Search,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,1,133.48,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,1,74.97,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,1,79.15,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,1,129.72,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,1,131.88,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,1,128.79,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,1,72.53,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,First Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Last Touch,0,0,
,,,Social Media,Middle Touch,0,0,
,,,Social Media,Middle Touch,0,0,
